Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Temperature difference [K],Power [W],Type,Machine failure
297.3,308.2,1754,26.8,125,10.899999999999977,4922.582472860871,L,0
297.5,308.3,2564,12.8,127,10.800000000000011,3436.818587223139,L,1
297.5,308.5,1546,40.4,129,11.0,6540.628353165756,L,0
297.5,308.5,1335,48.0,131,11.0,6710.441908067798,L,0
297.5,308.6,1842,27.0,133,11.100000000000023,5208.132301121159,M,0
297.5,308.5,1712,26.8,136,11.0,4804.709916498182,L,0
297.6,308.6,1414,45.4,138,11.0,6722.54751175963,M,0
297.6,308.7,1319,50.9,141,11.099999999999966,7030.58067144411,L,0
297.7,308.7,1249,60.4,143,11.0,7900.016438325086,L,0
297.6,308.7,1455,48.2,145,11.099999999999966,7344.10114629686,L,0
297.6,308.7,1408,54.8,147,11.099999999999966,8080.008753424755,M,0
297.6,308.7,1460,46.7,150,11.099999999999966,7140.0023435686435,L,0
297.6,308.6,1491,38.1,152,11.0,5948.825601058024,L,0
297.6,308.5,1490,43.4,154,10.899999999999977,6771.807684567919,M,0
297.5,308.4,1350,52.2,157,10.899999999999977,7379.601143282424,M,0
297.5,308.4,1528,39.9,160,10.899999999999977,6384.470254331321,L,0
297.4,308.3,1571,37.7,162,10.900000000000034,6202.205520545553,L,0
297.4,308.3,1490,42.6,164,10.900000000000034,6646.9817364652845,L,0
297.4,308.3,1774,28.9,166,10.900000000000034,5368.835237327789,M,0
297.4,308.3,1502,43.6,169,10.900000000000034,6857.803547472183,H,0
297.4,308.4,1392,49.7,174,11.0,7244.76398659035,L,0
297.4,308.5,2100,16.9,176,11.100000000000023,3716.504109196725,L,0
297.5,308.5,1722,30.4,178,11.0,5481.953516808045,L,0
297.4,308.6,1678,32.3,180,11.200000000000045,5675.747895632488,L,0
297.3,308.6,1273,59.8,182,11.300000000000011,7971.833246386148,L,0
297.3,308.6,1297,45.9,184,11.300000000000011,6234.2078777101215,L,0
297.3,308.5,1350,57.6,186,11.199999999999989,8143.008158104744,L,0
297.4,308.6,1439,51.9,188,11.200000000000045,7820.9006633321815,L,0
297.4,308.5,1600,42.1,190,11.100000000000023,7053.9227048602825,M,0
297.4,308.6,1434,44.4,193,11.200000000000045,6667.464920566689,M,0
297.4,308.6,1459,41.3,196,11.200000000000045,6310.066868318802,L,0
297.5,308.6,1472,44.9,198,11.100000000000023,6921.221831172648,M,0
297.5,308.7,1429,44.3,201,11.199999999999989,6629.252681923525,L,0
297.5,308.6,1388,48.2,203,11.100000000000023,7005.91916911343,L,0
297.4,308.4,1573,34.5,205,11.0,5682.984030711256,L,0
297.4,308.4,1588,32.5,207,11.0,5404.58656172564,L,0
297.5,308.4,1511,42.8,209,10.899999999999977,6772.310339392493,L,0
297.4,308.5,1495,37.8,211,11.100000000000023,5917.818081567092,L,0
297.4,308.4,1394,50.1,213,11.0,7313.5648657039665,L,0
297.4,308.4,2151,17.7,0,11.0,3986.9638207442704,L,0
297.3,308.3,1501,38.2,2,11.0,6004.442263002077,M,0
297.3,308.3,1301,39.6,5,11.0,5395.119895862825,M,0
297.3,308.3,1657,31.1,8,11.0,5396.491724654891,M,0
297.3,308.3,1333,55.2,11,11.0,7705.4471333127585,L,0
297.3,308.3,1484,43.9,13,11.0,6822.240718633547,L,0
297.3,308.4,1430,45.7,15,11.099999999999966,6843.540716824888,L,0
297.3,308.4,1665,28.9,17,11.099999999999966,5038.957536725348,M,0
297.4,308.5,1501,44.9,20,11.100000000000023,7057.577424313959,L,0
297.5,308.5,1496,42.2,22,11.0,6611.083804410266,M,0
297.6,308.6,1595,36.9,25,11.0,6163.333547445136,M,0
297.5,308.6,1208,62.3,28,11.100000000000023,7881.041218697402,L,0
297.5,308.6,1596,37.1,30,11.100000000000023,6200.624252243247,L,0
297.5,308.5,1446,41.9,32,11.0,6344.697691336874,L,0
297.6,308.5,1466,39.7,34,10.899999999999977,6094.710691915223,M,0
297.6,308.5,1848,23.7,37,10.899999999999977,4586.473946828811,M,0
297.5,308.5,1484,44.7,40,11.0,6946.564011911607,M,0
297.4,308.3,1493,41.2,43,10.900000000000034,6441.479689018465,L,0
297.3,308.3,1504,36.3,45,11.0,5717.195974708849,L,0
297.3,308.3,1538,38.5,47,11.0,6200.770859900414,L,0
297.4,308.4,1341,52.2,49,11.0,7330.403802327209,L,0
297.4,308.3,1535,34.6,51,10.900000000000034,5561.77091416025,M,0
297.4,308.5,1389,39.2,54,11.100000000000023,5701.865002559331,L,0
297.5,308.5,1393,46.6,56,11.0,6797.757239886571,H,0
297.4,308.5,1399,61.5,61,11.100000000000023,9009.930650862849,L,1
297.4,308.5,1469,45.1,63,11.100000000000023,6937.882744212187,H,0
297.4,308.4,1582,37.2,68,11.0,6162.7994766940255,L,0
297.5,308.6,1793,26.7,70,11.100000000000023,5013.259308818985,L,0
297.5,308.6,1452,39.0,72,11.100000000000023,5930.070292916093,L,0
297.6,308.7,1376,59.9,74,11.099999999999966,8631.253544374646,M,0
297.5,308.6,1552,44.9,77,11.100000000000023,7297.375191562466,L,0
297.6,308.7,1622,37.9,79,11.099999999999966,6437.52128227494,L,0
297.6,308.7,1419,41.7,81,11.099999999999966,6196.5087658670445,M,0
297.5,308.6,1440,46.1,84,11.100000000000023,6951.716223863495,H,0
297.4,308.6,1643,31.0,89,11.200000000000045,5333.6912875096305,M,0
297.4,308.7,1510,36.2,92,11.300000000000011,5724.191254350842,L,0
297.4,308.7,1468,46.6,94,11.300000000000011,7163.752784029783,L,0
297.4,308.7,1429,57.4,96,11.300000000000011,8589.596025788045,L,0
297.3,308.7,1478,47.6,98,11.399999999999977,7367.3279879823995,H,0
297.4,308.6,1276,53.6,103,11.200000000000045,7162.161043751962,L,0
297.3,308.6,1486,42.6,105,11.300000000000011,6629.137490192895,L,0
297.4,308.6,1476,42.3,107,11.200000000000045,6538.156966944933,L,0
297.3,308.6,1431,42.0,109,11.300000000000011,6293.866722201792,H,0
297.4,308.7,1402,40.2,114,11.300000000000011,5902.0472864460735,L,0
297.4,308.7,1433,43.4,116,11.300000000000011,6512.751954352903,L,0
297.4,308.7,2874,4.2,118,11.300000000000011,1264.0512200983894,L,1
297.3,308.6,1511,35.7,120,11.300000000000011,5648.866334493271,L,0
297.3,308.6,1456,42.9,122,11.300000000000011,6541.047232186236,M,0
297.2,308.5,1550,41.5,125,11.300000000000011,6736.098248072115,L,0
297.2,308.5,2182,16.5,127,11.300000000000011,3770.2253435731104,L,0
297.3,308.7,1619,31.6,129,11.399999999999977,5357.504559823842,L,0
297.3,308.8,1586,32.7,131,11.5,5430.996883966819,M,0
297.3,308.8,1499,44.2,134,11.5,6938.291151257154,H,0
297.3,308.8,1419,42.4,139,11.5,6300.526898627401,H,0
297.4,309.0,1497,41.8,144,11.600000000000023,6552.7967887106615,M,0
297.4,309.0,1520,37.0,147,11.600000000000023,5889.439027929666,M,0
297.4,309.1,1478,49.8,150,11.700000000000045,7707.834743729485,L,0
297.4,309.1,1380,41.1,152,11.700000000000045,5939.495070876864,L,0
297.4,309.0,1570,37.9,154,11.600000000000023,6231.139588885116,L,0
297.4,309.0,1468,41.4,156,11.600000000000023,6364.364061348347,H,0
297.4,309.0,1833,22.6,161,11.600000000000023,4338.0996316360015,L,0
297.4,308.9,1323,57.3,163,11.5,7938.584724135656,M,0
297.4,309.0,1583,32.0,166,11.600000000000023,5304.683915341486,L,0
297.3,309.0,1556,39.5,168,11.699999999999989,6436.2855891645295,M,0
297.3,309.0,1548,37.4,171,11.699999999999989,6062.771166603727,L,0
297.4,309.0,1324,56.9,173,11.600000000000023,7889.12558379264,L,0
297.4,309.0,1568,33.7,175,11.600000000000023,5533.559412131014,L,0
297.4,309.0,1685,30.7,177,11.600000000000023,5417.10057246244,M,0
297.4,309.1,1582,35.9,180,11.700000000000045,5947.4328283149325,M,0
297.4,309.1,1463,35.0,183,11.700000000000045,5362.175060902179,M,0
297.4,309.2,1584,42.8,186,11.800000000000011,7099.496742288357,L,0
297.5,309.2,1347,55.8,188,11.699999999999989,7871.00906615694,M,0
297.4,309.2,1459,37.9,191,11.800000000000011,5790.5940510722185,L,0
297.4,309.2,1420,45.6,193,11.800000000000011,6780.813583508209,L,0
297.5,309.3,1404,43.5,195,11.800000000000011,6395.654324178101,L,0
297.5,309.3,1470,38.8,197,11.800000000000011,5972.795953004914,L,0
297.6,309.4,1326,49.8,199,11.799999999999955,6915.148085375708,L,0
297.5,309.3,1459,49.7,201,11.800000000000011,7593.470299163306,H,0
297.5,309.2,1530,40.0,206,11.699999999999989,6408.849013323178,M,0
297.4,309.0,1505,39.2,209,11.600000000000023,6178.046673039448,L,0
297.5,309.1,1611,30.2,211,11.600000000000023,5094.846470032711,L,0
297.5,309.1,1515,35.1,213,11.600000000000023,5568.630058120588,L,0
297.5,309.2,1804,27.4,215,11.699999999999989,5176.255607662735,M,0
297.6,309.3,1464,46.2,218,11.699999999999989,7082.909133077404,M,0
297.6,309.2,1390,43.3,221,11.599999999999966,6302.767901386962,L,0
297.6,309.2,1442,48.1,0,11.599999999999966,7263.383159050626,M,0
297.6,309.3,1529,41.9,3,11.699999999999989,6708.881583716516,M,0
297.6,309.3,1610,35.0,6,11.699999999999989,5900.958200992827,L,0
297.6,309.3,1543,34.3,8,11.699999999999989,5542.282567732481,L,0
297.8,309.4,1445,48.2,10,11.599999999999966,7293.626224329183,H,0
297.7,309.3,1893,24.6,15,11.600000000000023,4876.568612461292,L,0
297.6,309.3,1415,41.3,17,11.699999999999989,6119.770129315357,M,0
297.5,309.3,1564,37.5,20,11.800000000000011,6141.813637768046,L,0
297.5,309.3,1479,39.4,22,11.800000000000011,6102.292402185886,L,0
297.5,309.2,1426,44.8,24,11.699999999999989,6690.00061186844,L,0
297.4,309.2,1428,38.8,26,11.800000000000011,5802.144640061916,L,0
297.4,309.2,1620,33.2,28,11.800000000000011,5632.247309355781,L,0
297.5,309.2,1715,28.0,30,11.699999999999989,5028.642640846062,L,0
297.5,309.3,1732,29.9,32,11.800000000000011,5423.101014430797,L,0
297.5,309.4,1391,58.2,34,11.899999999999977,8477.713439418201,M,0
297.6,309.5,1924,20.6,37,11.899999999999977,4150.504662314644,L,0
297.7,309.5,2027,19.8,39,11.800000000000011,4202.885483825497,M,0
297.6,309.5,1617,36.2,42,11.899999999999977,6129.812753831333,L,0
297.5,309.4,1497,35.8,44,11.899999999999977,5612.203948225878,L,0
297.5,309.5,1448,43.7,46,12.0,6626.414776559784,M,0
297.4,309.4,1401,45.9,49,12.0,6734.098100749328,L,0
297.4,309.4,1620,35.4,51,12.0,6005.468516602248,L,0
297.4,309.4,1466,45.5,53,12.0,6985.121825746665,L,0
297.6,309.5,1373,50.6,55,11.899999999999977,7275.279323232219,L,0
297.6,309.6,1592,35.8,57,12.0,5968.355835387841,M,0
297.5,309.5,1553,42.4,60,12.0,6895.502659315261,M,0
297.6,309.5,1569,36.2,63,11.899999999999977,5947.851707335412,L,0
297.6,309.5,1709,32.2,65,11.899999999999977,5762.707180283854,M,0
297.6,309.5,1549,34.9,68,11.899999999999977,5661.160433744319,L,0
297.5,309.4,1443,45.4,70,11.899999999999977,6860.421541350175,L,0
297.5,309.3,1675,29.8,72,11.800000000000011,5227.0865767978175,L,0
297.5,309.3,1623,33.4,74,11.800000000000011,5676.66942947754,L,0
297.4,309.3,1365,52.4,76,11.900000000000034,7490.185204688784,H,0
297.4,309.3,1759,24.8,81,11.900000000000034,4568.210821535942,L,0
297.4,309.3,1516,43.0,83,11.900000000000034,6826.47139674038,H,0
297.4,309.3,1499,36.8,88,11.900000000000034,5776.676795616815,M,0
297.4,309.3,1775,25.8,91,11.900000000000034,4795.641185704819,M,0
297.4,309.4,1473,45.5,94,12.0,7018.475067752278,L,0
297.4,309.4,1296,52.3,96,12.0,7097.988777814635,L,0
297.5,309.4,1803,24.7,98,11.899999999999977,4663.60004647444,L,0
297.5,309.3,1563,36.1,100,11.800000000000011,5908.738878798219,H,0
297.5,309.4,1831,26.6,105,11.899999999999977,5100.333785200982,M,0
297.6,309.4,1958,22.1,108,11.799999999999955,4531.412299586895,L,0
297.5,309.4,1809,24.3,110,11.899999999999977,4603.344299378588,L,0
297.5,309.4,1482,39.3,112,11.899999999999977,6099.150809532297,M,0
297.4,309.3,1332,53.2,115,11.900000000000034,7420.693175191379,L,0
297.4,309.2,1437,40.4,117,11.800000000000011,6079.484439520825,L,0
297.4,309.2,1698,29.4,119,11.800000000000011,5227.735839279559,L,0
297.4,309.2,1274,54.3,121,11.800000000000011,7244.324163618847,L,0
297.4,309.3,1622,35.0,123,11.900000000000034,5944.940498143085,M,0
297.4,309.3,1564,36.0,126,11.900000000000034,5896.141092257324,M,0
297.5,309.4,1368,45.3,129,11.899999999999977,6489.525112667363,H,0
297.4,309.4,1539,42.2,134,12.0,6801.108272050401,M,0
297.5,309.4,1357,50.1,137,11.899999999999977,7119.4458556386535,L,0
297.5,309.4,1433,48.3,139,11.899999999999977,7248.062658876618,M,0
297.5,309.4,1650,34.6,142,11.899999999999977,5978.450819781377,L,0
297.5,309.4,1503,40.6,144,11.899999999999977,6390.187952960855,L,0
297.5,309.4,1318,58.2,146,11.899999999999977,8032.801087816813,L,0
297.5,309.4,1678,34.4,148,11.899999999999977,6044.759368723145,M,0
297.6,309.5,1574,30.9,151,11.899999999999977,5093.212841852844,L,0
297.7,309.6,1529,35.2,153,11.900000000000034,5636.100996344186,L,0
297.6,309.6,1669,32.1,155,12.0,5610.350408560261,H,0
297.7,309.7,1570,35.8,160,12.0,5885.878556255598,H,0
297.6,309.7,1541,33.7,165,12.099999999999966,5438.274906947636,M,0
297.7,309.7,1680,30.2,168,12.0,5313.061495751058,M,0
297.8,309.7,1935,22.1,171,11.899999999999977,4478.18324805957,L,0
297.7,309.6,1596,35.2,173,11.900000000000034,5883.072066818391,M,0
297.7,309.7,1498,41.0,176,12.0,6431.677919939264,L,0
297.8,309.8,1676,29.0,178,12.0,5089.798977835943,M,0
297.8,309.9,1351,49.0,181,12.099999999999966,6932.343069166357,L,0
297.9,309.9,1472,45.0,183,12.0,6936.636579126262,L,0
297.9,310.0,1439,41.7,185,12.100000000000023,6283.84504163684,M,0
297.9,309.9,1410,55.4,188,12.0,8180.078951417104,M,0
297.7,309.7,1440,51.1,191,12.0,7705.698460725045,H,0
297.7,309.7,1591,37.7,196,12.0,6281.1642159057765,L,0
297.8,309.8,1533,36.8,198,12.0,5907.7021532225335,L,0
297.8,309.7,1700,31.3,200,11.899999999999977,5572.138169917096,M,0
297.8,309.8,1798,25.5,203,12.0,4801.296052481282,M,0
297.8,309.7,1394,42.9,206,11.899999999999977,6262.513627518965,L,0
297.8,309.7,1341,49.2,208,11.899999999999977,6909.1162274808175,L,0
297.7,309.6,1697,32.2,210,11.900000000000034,5722.243466905618,H,0
297.6,309.6,1419,48.2,215,12.0,7162.391427213226,H,0
297.6,309.5,2001,20.5,220,11.899999999999977,4295.656714886004,L,0
297.6,309.6,1501,49.8,222,12.0,7827.780751243545,L,1
297.6,309.5,1623,33.1,224,11.899999999999977,5625.681380709778,H,0
297.6,309.4,1628,33.4,229,11.799999999999955,5694.157628582525,L,0
297.6,309.4,1491,40.2,231,11.799999999999955,6276.7136263131915,L,0
297.5,309.4,1517,36.7,233,11.899999999999977,5830.157174556427,L,0
297.5,309.3,1525,41.7,235,11.800000000000011,6659.3910274469645,H,0
297.5,309.5,1668,27.9,240,12.0,4873.36418795463,H,0
297.5,309.6,1312,50.7,0,12.100000000000023,6965.790558951576,L,0
297.6,309.6,1278,50.4,2,12.0,6745.125090963429,H,0
297.6,309.6,1330,53.1,7,12.0,7395.623265815731,M,0
297.6,309.6,1530,37.3,10,12.0,5976.251704923863,M,0
297.6,309.6,1428,46.6,13,12.0,6968.555160486735,H,0
297.7,309.6,1480,47.9,18,11.900000000000034,7423.79287994292,L,0
297.7,309.7,1616,31.1,20,12.0,5262.963564901813,H,0
297.8,309.7,1547,37.3,25,11.899999999999977,6042.654501645239,L,0
297.9,309.7,2194,16.8,27,11.800000000000011,3859.8863979065636,L,0
297.9,309.8,2000,21.3,29,11.900000000000034,4461.061568097506,L,0
297.9,309.8,1336,71.6,31,11.900000000000034,10017.240447334367,L,1
297.9,309.9,1542,33.8,33,12.0,5457.951748934619,L,0
297.9,309.8,1693,29.9,35,11.900000000000034,5300.987307985761,M,0
297.9,309.8,1461,50.5,38,11.900000000000034,7726.275892606058,L,0
298.0,309.9,1565,33.9,40,11.899999999999977,5555.749528240868,M,0
298.0,309.9,1403,47.7,43,11.899999999999977,7008.170643848503,L,0
298.1,309.9,1629,32.5,45,11.799999999999955,5544.125635422587,L,0
298.1,310.0,1534,33.7,47,11.899999999999977,5413.571516714908,L,0
298.1,310.0,1553,40.9,49,11.899999999999977,6651.557989764013,L,0
298.1,309.9,1563,32.8,51,11.799999999999955,5368.604853866525,L,0
298.1,309.9,1634,30.0,53,11.799999999999955,5133.362395965722,L,0
298.0,309.9,1445,45.2,55,11.899999999999977,6839.666085885458,M,0
298.1,309.9,1642,30.4,58,11.799999999999955,5227.275072357032,L,0
298.1,309.9,1686,29.1,60,11.799999999999955,5137.82345753382,H,0
298.1,310.0,1393,43.1,65,11.899999999999977,6287.19607380067,M,0
298.2,310.0,1433,44.2,68,11.800000000000011,6632.802681622082,H,0
298.3,310.0,1507,44.7,73,11.699999999999989,7054.226392150131,L,0
298.3,310.1,1389,49.6,75,11.800000000000011,7214.604697115888,M,0
298.3,310.1,1408,45.3,78,11.800000000000011,6679.277308944186,L,0
298.4,310.2,1725,32.0,80,11.800000000000011,5780.530482605219,M,0
298.4,310.1,1926,23.7,83,11.700000000000045,4780.058886143014,L,0
298.3,310.1,1509,37.6,85,11.800000000000011,5941.631353881304,H,0
298.3,310.1,1545,36.3,90,11.800000000000011,5873.050386253439,L,0
298.4,310.1,1533,35.2,92,11.700000000000045,5650.845537865032,L,0
298.4,310.1,1455,42.2,94,11.700000000000045,6429.8976841022295,L,0
298.4,310.1,1335,57.8,96,11.700000000000045,8080.490464298307,M,0
298.3,310.1,1523,45.9,99,11.800000000000011,7320.5077854684005,L,0
298.3,310.0,1460,47.6,101,11.699999999999989,7277.604101795876,L,0
298.4,310.0,1554,37.3,103,11.600000000000023,6069.996829706982,L,0
298.3,310.0,1419,47.1,105,11.699999999999989,6998.934361446949,H,0
298.3,310.0,1442,43.9,110,11.699999999999989,6629.158434143918,L,0
298.3,309.9,1507,41.6,112,11.599999999999966,6565.007112157616,L,0
298.3,310.0,1858,23.9,114,11.699999999999989,4650.2063897946355,L,0
298.3,309.9,1463,43.9,116,11.599999999999966,6725.6995763887335,L,0
298.2,309.7,1585,37.4,118,11.5,6207.68236373831,L,0
298.0,309.6,1536,37.3,120,11.600000000000023,5999.687986119643,L,0
298.0,309.6,1403,51.3,122,11.600000000000023,7537.0891830068795,L,0
297.9,309.6,1515,38.8,124,11.700000000000045,6155.63664544384,M,0
297.9,309.5,1390,47.9,127,11.600000000000023,6972.346015622067,L,0
297.8,309.4,1226,58.7,129,11.599999999999966,7536.282840892459,M,0
297.8,309.4,1495,36.5,132,11.599999999999966,5714.295237492034,M,0
297.7,309.4,1608,30.2,135,11.699999999999989,5085.35886021887,H,0
297.7,309.4,1392,44.1,140,11.699999999999989,6428.452551481579,L,0
297.7,309.4,1461,43.7,142,11.699999999999989,6685.906069443262,M,0
297.7,309.3,1559,36.9,145,11.600000000000023,6024.223824744179,L,0
297.7,309.3,1400,48.9,147,11.600000000000023,7169.114435491906,H,0
297.7,309.2,1732,28.8,152,11.5,5223.588936976821,M,0
297.6,309.2,1611,33.1,155,11.599999999999966,5584.08669397625,L,0
297.6,309.1,1503,38.9,157,11.5,6122.618506654611,L,0
297.7,309.2,1391,44.5,159,11.5,6482.10048202938,L,0
297.8,309.3,2015,20.1,161,11.5,4241.307161978901,L,0
297.8,309.2,1683,30.9,163,11.399999999999977,5445.919449071371,L,0
297.7,309.1,1435,38.8,165,11.400000000000034,5830.586525552417,L,0
297.7,309.1,1732,28.1,167,11.400000000000034,5096.626705869746,M,0
297.7,309.2,1365,58.6,170,11.5,8376.428492266465,L,0
297.7,309.1,1562,36.8,172,11.400000000000034,6019.459075886235,L,0
297.6,309.1,1449,49.1,174,11.5,7450.381225767803,L,0
297.7,309.2,1700,27.4,176,11.5,4877.846193473752,M,0
297.6,309.0,1427,45.6,179,11.399999999999977,6814.240129342405,M,0
297.6,308.9,1479,38.1,182,11.299999999999955,5900.947729017316,M,0
297.5,308.9,1469,44.0,185,11.399999999999977,6768.666091914329,L,0
297.5,308.9,1390,47.4,187,11.399999999999977,6899.565785813903,L,0
297.5,308.9,1729,28.1,189,11.399999999999977,5087.7988305131585,L,0
297.5,309.0,1470,43.5,191,11.5,6696.304741126643,L,0
297.5,308.9,1459,48.5,193,11.399999999999977,7410.126951899805,L,0
297.5,308.9,1738,24.0,195,11.399999999999977,4368.070425551248,L,0
297.5,308.9,1471,37.7,197,11.399999999999977,5807.412043744436,H,0
297.6,309.0,1822,25.4,202,11.399999999999977,4846.304603231711,L,0
297.5,308.9,1554,34.8,204,11.399999999999977,5663.1605810671035,L,0
297.6,308.9,1433,43.2,206,11.299999999999955,6482.739272535609,M,0
297.6,308.9,1449,47.7,209,11.299999999999955,7237.946730532061,L,0
297.8,309.0,1456,41.2,0,11.199999999999989,6281.844894314056,L,0
297.8,309.1,1424,45.5,2,11.300000000000011,6785.002373712997,M,0
297.9,309.2,1577,34.7,5,11.300000000000011,5730.463967682511,H,0
297.9,309.2,1478,39.7,10,11.300000000000011,6144.599183254229,L,0
297.8,309.2,1295,61.2,12,11.399999999999977,8299.459472253515,M,0
297.8,309.2,1372,47.3,15,11.399999999999977,6795.851340343393,L,0
297.8,309.1,1432,42.6,17,11.300000000000011,6388.240165515629,M,0
297.7,309.0,1656,33.2,20,11.300000000000011,5757.408360674798,M,0
297.8,309.0,1410,48.8,23,11.199999999999989,7205.55691027355,H,0
297.7,309.0,1874,24.4,28,11.300000000000011,4788.373634699515,L,0
297.7,309.0,1538,43.2,30,11.300000000000011,6957.748081758387,L,0
297.7,309.0,1636,29.7,32,11.300000000000011,5088.249125460173,M,0
297.7,309.0,1504,40.4,35,11.300000000000011,6362.939872678719,M,0
297.7,309.0,1531,42.4,38,11.300000000000011,6797.820071739642,M,0
297.6,309.0,1735,26.4,41,11.399999999999977,4796.583663500896,H,0
297.6,309.0,1354,55.6,46,11.399999999999977,7883.554492820275,H,0
297.6,309.0,1413,40.2,51,11.399999999999977,5948.3543621599865,H,0
297.7,309.1,1563,39.3,56,11.400000000000034,6432.505206004708,L,0
297.7,309.1,1479,42.1,58,11.400000000000034,6520.4698003052235,L,0
297.7,309.1,1477,38.3,60,11.400000000000034,5923.902299339545,L,0
297.6,309.1,1394,50.0,62,11.5,7298.966931840286,L,0
297.6,309.0,1487,45.4,64,11.399999999999977,7069.609724177208,L,0
297.6,309.0,1815,25.3,66,11.399999999999977,4808.678795217217,M,0
297.6,308.8,1453,39.7,69,11.199999999999989,6040.664826297966,M,0
297.6,308.8,1539,40.2,72,11.199999999999989,6478.780865792088,L,0
297.5,308.7,1416,39.2,74,11.199999999999989,5812.70039137798,H,0
297.6,308.8,1683,31.6,79,11.199999999999989,5569.2897925778425,M,0
297.7,308.8,1515,40.1,82,11.100000000000023,6361.882203152011,L,0
297.7,308.9,1531,48.3,84,11.199999999999989,7743.743147760017,M,0
